"","x","y","z"
"459",-15.6730499267578,534.98095703125,2026.21899414063
"460",-17.0446090698242,532.684753417969,2026.84545898438
"461",-13.9352188110352,531.429138183594,2026.62915039062
"462",-8.17082214355469,524.271484375,2027.36157226562
"463",-9.70306396484375,518.724060058594,2031.04907226562
"464",-15.1392059326172,513.727416992188,2027.42224121094
"465",-17.0361022949219,509.876525878906,2026.65869140625
"466",-17.1473236083984,504.262969970703,2025.06372070312
"467",-15.2295837402344,504.665161132813,2023.36877441406
"468",-13.6889190673828,505.11376953125,2019.99865722656
"469",-12.5525817871094,504.6533203125,2018.42797851562
"470",-12.0217437744141,504.686004638672,2018.99658203125
"471",-11.8636779785156,503.859130859375,2016.28088378906
"472",-11.7374114990234,503.857177734375,2016.49609375
"473",-9.75048828125,504.123382568359,2019.40502929688
"474",-10.5610961914063,504.405151367187,2019.12451171875
"475",-11.1261596679688,504.338012695312,2018.09130859375
"476",-11.1283416748047,503.835388183594,2018.98852539063
"477",-8.19328308105469,500.388549804687,2018.47741699219
"478",-7.55130004882813,494.241333007812,2018.607421875
"479",-10.8472900390625,486.036224365234,2015.65795898438
"480",-12.4804382324219,486.531036376953,2013.646484375
"481",-8.37733459472656,484.650482177734,2015.42041015625
"482",-6.15032958984375,482.378051757812,2011.13220214844
"483",-4.357421875,479.909362792969,2008.47998046875
"484",-0.810745239257813,484.81396484375,2007.23657226563
"485",-1.20791625976562,483.711486816406,2005.392578125
"486",-2.13017272949219,481.878540039063,2004.0849609375
"487",-5.5908203125,476.829040527344,2003.59033203125
"488",-9.0211181640625,474.415466308594,2003.87634277344
"489",-9.19381713867187,471.785949707031,2003.67626953125
"490",-11.1781921386719,470.209655761719,1998.44995117188
"491",-8.67794799804688,472.481689453125,1997.74682617188
"492",-5.93446350097656,472.479919433594,1993.875
"493",-7.09638977050781,469.712036132812,1989.814453125
"494",0.6480712890625,470.0771484375,1993.8994140625
"495",1.63575744628906,466.177825927734,1995.3046875
"496",-1.177001953125,465.036254882812,1994.51416015625
"497",-4.06700134277344,454.929077148437,1994.36596679688
"498",-3.99246215820312,448.135559082031,1991.38269042969
"499",-1.74757385253906,445.085998535156,1991.69384765625
"500",-4.40971374511719,442.141021728516,1990.46020507812
"501",5.5806884765625,441.424835205078,1985.12475585937
"502",13.5335235595703,433.381988525391,1977.39245605469
"503",17.9702453613281,427.654083251953,1975.99792480469
"504",21.8376007080078,422.867126464844,1976.08740234375
"505",26.8347473144531,417.242797851562,1974.9384765625
"506",30.1520843505859,410.235626220703,1973.75268554688
"507",33.7342681884766,399.649291992188,1972.16650390625
"508",32.6729736328125,390.960083007812,1973.97814941406
"509",38.0191345214844,384.782348632812,1974.83544921875
"510",40.0283050537109,372.254455566406,1973.17138671875
"511",41.6285705566406,363.888305664062,1973.537109375
"512",42.3426513671875,348.498779296875,1973.70556640625
"513",46.0171813964844,337.298950195312,1967.66284179687
"514",48.1539459228516,329.132446289063,1966.6015625
"515",47.0159454345703,320.975006103516,1963.9326171875
"516",48.0816955566406,312.940979003906,1962.65454101562
"517",51.9514007568359,305.8603515625,1959.96362304688
"518",53.5231323242188,295.658386230469,1958.72277832031
"519",53.9962310791016,288.990661621094,1957.46740722656
"520",55.5850372314453,280.813781738281,1956.33142089844
"521",60.4147186279297,270.356567382812,1952.47778320313
"522",64.7826080322265,256.803863525391,1951.33764648438
"523",71.2459411621094,238.460113525391,1949.01330566406
"524",78.4018249511719,225.683731079102,1942.65869140625
"525",84.7797088623047,210.527816772461,1940.14477539062
"526",85.5335388183594,187.97966003418,1937.44592285156
"527",85.8262176513672,171.936187744141,1932.07385253906
"528",89.7602386474609,152.991668701172,1925.46801757812
"529",97.6460876464844,141.054214477539,1922.4189453125
"530",97.5614318847656,123.634628295898,1917.7841796875
"531",100.269882202148,114.031036376953,1916.23681640625
"532",102.341415405273,102.432312011719,1915.70849609375
"533",103.781600952148,90.4869766235352,1913.85888671875
"534",111.807525634766,68.8300628662109,1910.41821289062
"535",115.253189086914,49.5283966064453,1907.26916503906
"536",116.980010986328,37.0009613037109,1902.65954589844
"537",117.377136230469,29.8599014282227,1901.81372070312
"538",121.383453369141,19.1074752807617,1897.26611328125
"539",123.91015625,10.3334808349609,1897.68884277344
"540",122.7685546875,-2.77479553222656,1893.79077148438
"541",123.37451171875,-11.0904006958008,1890.4990234375
"542",123.301010131836,-21.4100570678711,1885.39306640625
"543",120.526290893555,-29.4628295898437,1884.01037597656
"544",121.915435791016,-37.1622314453125,1880.36206054687
"545",122.797393798828,-41.6839218139649,1879.81591796875
"546",126.403274536133,-46.4107360839844,1876.63500976563
"547",125.587585449219,-51.9389266967774,1876.81518554688
"548",122.996826171875,-58.6898612976074,1878.06787109375
"549",119.979736328125,-62.7681121826172,1878.14477539062
"550",117.930755615234,-65.0195693969727,1877.24572753906
"551",116.916976928711,-66.0721588134765,1875.68041992187
"552",119.930618286133,-68.7772979736328,1877.86938476562
"553",119.066864013672,-69.298713684082,1877.84521484375
"554",117.844055175781,-69.7500457763672,1878.43627929688
"555",116.873687744141,-68.4604034423828,1877.01928710938
"556",116.471466064453,-68.0857467651367,1879.04541015625
"557",116.226501464844,-67.8479919433594,1878.88330078125
"558",117.476837158203,-64.7513122558594,1881.10522460937
"559",117.930862426758,-61.1686019897461,1880.73608398438
"560",119.049041748047,-60.5213851928711,1879.97241210937
"561",119.736114501953,-60.3488540649414,1878.9873046875
"562",119.965515136719,-60.3120727539062,1878.99865722656
"563",119.1611328125,-63.3767013549805,1877.33288574219
"564",118.128570556641,-65.1546936035156,1877.40148925781
"565",117.191558837891,-66.3317642211914,1876.71447753906
"566",117.745422363281,-63.8089714050293,1876.45434570312
"567",117.953125,-60.5666809082031,1874.90502929688
"568",120.08740234375,-54.9156494140625,1874.95678710938
"569",121.794189453125,-50.1048812866211,1874.64697265625
"570",114.858337402344,-39.7218704223633,1873.09716796875
"571",113.268447875977,-29.5622024536133,1873.14978027344
"572",116.773620605469,-14.5830535888672,1877.6083984375
"573",112.956939697266,0.976921081542969,1876.98828125
"574",106.097732543945,26.145149230957,1881.86401367187
"575",101.746444702148,55.5500259399414,1888.06689453125
"576",99.7149658203125,83.896614074707,1892.74096679688
"577",95.8863372802734,110.039619445801,1897.35803222656
"578",92.1876373291015,132.38688659668,1902.7666015625
"579",87.02880859375,154.501983642578,1905.98913574219
"580",81.1434020996094,171.784072875977,1911.40124511719
"581",76.5721588134765,192.59912109375,1916.28918457031
"582",74.7929382324218,217.232376098633,1922.88842773437
"583",71.5905456542969,239.270309448242,1930.61157226562
"584",61.6189727783203,256.691528320312,1936.6240234375
"585",55.8738708496094,275.796875,1942.21887207031
"586",54.0547332763672,296.955383300781,1950.55883789062
"587",51.3371276855469,317.332794189453,1954.6767578125
"588",42.7449798583984,333.514404296875,1958.56091308594
"589",35.400131225586,352.405517578125,1966.85131835937
"590",29.7623748779297,369.280944824219,1972.08227539062
"591",22.2790222167969,382.554016113281,1978.12182617187
"592",13.1489562988281,396.632537841797,1986.79516601562
"593",1.0992431640625,426.546325683594,1997.51489257812
"594",-11.9710998535156,452.786315917969,2013.88305664062
"595",-23.6644134521484,469.319580078125,2026.36547851562
"596",-32.7793579101563,484.533508300781,2033.05932617187
"597",-41.5724792480469,496.791290283203,2038.314453125
"598",-51.280647277832,507.298004150391,2040.42651367188
"619",-69.2049102783203,525.000549316406,2048.78100585938
"620",-64.9593887329101,523.609252929688,2050.09692382812
"621",-60.9638977050781,522.677734375,2048.48779296875
"622",-60.4031753540039,520.699096679688,2043.18676757812
"623",-60.284797668457,519.165100097656,2039.93090820312
"624",-60.2480087280274,518.792297363281,2040.10083007812
"625",-59.7809829711914,517.330932617188,2038.56762695312
"626",-57.2160873413086,513.5361328125,2035.92724609375
"627",-54.0177917480469,512.321655273437,2036.65380859375
"628",-51.8466796875,510.783569335938,2036.82592773438
"629",-47.504898071289,510.646057128906,2039.49548339844
"630",-44.8728637695312,507.105163574219,2041.23779296875
"631",-39.205307006836,503.924377441406,2034.87451171875
"632",-31.9454650878906,494.590942382812,2033.95434570312
"633",-30.1429748535156,489.947784423828,2033.24731445312
"634",-27.9172668457031,481.225494384766,2033.63452148438
