52,-143.803497314453,117.445495605469
53,-147.302841186523,117.236633300781
54,-156.884735107422,121.070983886719
56,-198.467056274414,101.115005493164
57,-199.787567138672,102.213607788086
59,-305.952392578125,30.1787414550781
62,-304.440093994141,-185.710876464844
63,-310.467041015625,-239.067199707031
65,-300.273193359375,170.804809570312
66,-308.267517089844,169.450042724609
67,-312.569396972656,168.728088378906
68,-319.790222167969,174.787521362305
69,-324.786254882812,180.86994934082
70,-337.313446044922,176.998779296875
71,-345.954193115234,172.751037597656
72,-542.300720214844,205.985626220703
73,-550.94140625,203.822509765625
74,-555.739868164062,202.437637329102
75,-565.471374511719,201.786163330078
76,-575.846069335937,199.972686767578
77,-584.017761230469,206.780822753906
78,-590.522705078125,214.940185546875
79,-602.706604003906,216.819122314453
80,-784.695556640625,234.479202270508
81,-792.829040527344,236.119140625
82,-798.744506835937,238.380920410156
83,-806.242919921875,236.005142211914
84,-813.70068359375,229.29052734375
85,-825.4970703125,221.958847045898
86,-833.192443847656,218.51513671875
87,-838.257751464844,217.357086181641
108,-326.471343994141,226.754119873047
116,-216.18147277832,203.051681518555
122,-140.125350952148,174.345001220703
126,-136.226440429688,174.584442138672
127,-143.197235107422,172.292221069336
128,-307.016326904297,201.679306030273
129,-314.496337890625,201.493743896484
130,-321.176055908203,203.839965820312
131,-325.889068603516,205.021179199219
132,-331.673919677734,203.141860961914
133,-339.511596679687,202.302124023438
134,-346.663909912109,202.063262939453
135,-350.557647705078,201.369720458984
136,-506.230285644531,236.74870300293
137,-510.033050537109,234.003265380859
138,-515.051025390625,232.55241394043
139,-523.526000976563,234.809356689453
140,-528.273803710938,237.193115234375
141,-535.971984863281,234.867446899414
142,-543.005004882812,232.969131469727
143,-550.215576171875,232.958953857422
144,-689.80126953125,265.698364257812
145,-697.1943359375,266.975524902344
146,-701.348388671875,268.240661621094
147,-706.485534667969,267.575103759766
148,-709.007934570313,267.232116699219
149,-718.068725585937,268.441070556641
150,-723.678161621094,270.246215820312
151,-798.099853515625,242.089080810547
182,-178.209625244141,202.175018310547
183,-184.070190429688,202.551208496094
184,-195.001327514648,200.090118408203
185,-205.166442871094,199.766357421875
186,-214.570098876953,207.658386230469
187,-220.252624511719,208.034057617188
188,-227.290145874023,202.694366455078
189,-233.926544189453,212.47883605957
190,-447.971649169922,249.498031616211
191,-455.384460449219,252.869873046875
192,-459.341094970703,255.712219238281
193,-470.291473388672,258.669219970703
194,-478.808044433594,261.152862548828
195,-490.839447021484,264.006042480469
196,-503.391265869141,264.370086669922
197,-512.622680664062,264.038269042969
198,-707.398376464844,281.973937988281
199,-714.320739746094,285.195434570312
200,-721.997131347656,284.0419921875
201,-726.245483398438,283.608703613281
202,-732.815307617188,277.0419921875
203,-735.542053222656,272.692565917969
204,-743.289001464844,274.225738525391
237,-121.839645385742,197.570404052734
238,-131.623504638672,198.595611572266
239,-137.688903808594,207.50456237793
240,-146.408813476562,208.511901855469
241,-151.669525146484,207.463714599609
242,-158.013000488281,206.867919921875
243,-164.757995605469,208.53434753418
244,-328.489715576172,253.911010742188
245,-335.69091796875,260.666931152344
246,-339.976043701172,260.360290527344
247,-347.080688476562,259.212646484375
248,-355.531585693359,259.494964599609
249,-360.742706298828,266.824493408203
250,-366.302886962891,269.68359375
251,-374.415313720703,271.252136230469
252,-378.373382568359,270.831207275391
253,-537.067993164062,297.021026611328
254,-542.65185546875,298.925476074219
255,-546.160095214844,298.739501953125
256,-553.122619628906,294.480377197266
257,-563.999877929688,296.356018066406
258,-566.717712402344,298.65478515625
259,-572.570190429688,298.482482910156
260,-585.064147949219,298.993591308594
261,-741.387084960938,292.563781738281
262,-747.408325195312,292.382690429688
263,-750.102844238281,292.266052246094
264,-751.937377929688,291.567565917969
265,-752.813293457031,291.174072265625
266,-753.281188964844,291.681091308594
285,-258.828430175781,240.546905517578
295,-98.1852264404297,215.365158081055
300,-90.0894622802735,209.456237792969
301,-93.1320495605469,210.246841430664
302,-97.2340698242188,210.594604492187
303,-99.635513305664,211.576049804688
305,-109.806945800781,204.620727539062
306,-112.791923522949,212.262435913086
307,-118.931999206543,218.57666015625
308,-224.656707763672,240.423980712891
309,-235.584823608398,238.024368286133
310,-241.848175048828,235.136764526367
311,-245.381805419922,233.430694580078
312,-246.558288574219,232.2412109375
313,-250.646942138672,233.787811279297
314,-253.009460449219,235.321380615234
315,-254.689575195312,236.839279174805
316,-322.622863769531,262.216461181641
318,-324.492034912109,259.922058105469
319,-328.975036621094,260.928039550781
320,-332.167419433594,263.006103515625
321,-333.881286621094,264.793151855469
324,-446.843566894531,282.587799072266
325,-453.244781494141,282.736450195312
326,-461.513061523438,275.491088867187
327,-466.144348144531,280.228790283203
328,-473.622772216797,281.641174316406
329,-477.098358154297,281.646667480469
330,-478.859344482422,281.640777587891
331,-657.134094238281,289.145324707031
332,-660.3173828125,287.906616210937
333,-667.261657714844,287.635925292969
334,-672.790771484375,286.835662841797
335,-675.068359375,286.19189453125
336,-680.780395507813,282.962677001953
337,-681.381591796875,281.045532226562
338,-690.326965332031,277.602172851562
371,-80.8523406982422,149.513977050781
374,-79.1661834716797,187.926086425781
376,-78.9715576171875,185.124801635742
377,-83.5216522216797,180.549713134766
378,-85.6865844726562,190.167205810547
380,-213.530944824219,233.338577270508
381,-216.665954589844,229.021911621094
382,-228.622314453125,231.006225585938
383,-234.726699829102,239.376708984375
384,-245.237731933594,240.218414306641
385,-248.70329284668,245.241149902344
386,-350.197692871094,261.332824707031
387,-355.871978759766,262.880615234375
388,-362.296478271484,264.738006591797
389,-365.651306152344,266.016754150391
390,-368.244506835938,265.094512939453
391,-370.165252685547,264.901916503906
392,-374.428161621094,264.564575195313
393,-376.651641845703,263.358245849609
394,-509.584594726562,293.729644775391
395,-513.763793945313,295.708374023438
396,-524.25390625,293.798889160156
397,-534.869262695312,294.565551757812
398,-544.6689453125,293.557708740234
399,-555.163818359375,291.30419921875
400,-566.241943359375,293.015289306641
401,-765.0068359375,255.16130065918
402,-765.5751953125,253.812789916992
403,-767.633178710938,250.677734375
404,-768.102355957031,251.282272338867
428,-177.955917358398,233.793182373047
434,-80.7189178466797,206.300704956055
438,-79.5101928710938,205.347702026367
439,-83.7367706298828,210.68717956543
440,-84.9822540283203,212.190826416016
441,-85.5858306884765,212.988647460938
442,-85.857192993164,213.448944091797
444,-209.722534179688,232.860046386719
445,-213.219604492187,233.776184082031
446,-217.6484375,235.786376953125
447,-222.253845214844,238.839813232422
448,-229.539215087891,241.727996826172
449,-236.729736328125,239.949996948242
450,-376.912170410156,267.153198242187
451,-378.944976806641,266.019989013672
452,-380.90771484375,265.33154296875
453,-381.403869628906,264.563812255859
454,-381.544158935547,264.216552734375
456,-381.279205322266,263.945861816406
457,-459.049407958984,300.10546875
458,-467.076263427734,298.084106445312
459,-474.281921386719,296.427490234375
460,-480.809417724609,297.736206054687
461,-484.219665527344,299.174835205078
462,-494.775848388672,296.543395996094
463,-504.360290527344,297.627166748047
464,-690.031555175781,307.412445068359
465,-695.952880859375,300.35791015625
466,-701.387573242188,300.118316650391
467,-704.267822265625,300.978485107422
469,-708.271423339844,293.586090087891
470,-714.377868652344,292.787322998047
489,-313.13623046875,270.85107421875
499,-223.060073852539,240.223724365234
500,-89.8542404174805,214.634811401367
504,-85.6559448242188,211.425582885742
510,-155.324462890625,216.449645996094
